Time,Sample,Phase
40147, 0.964153, 0.20771
40148, 0.964905, 0.208164
40149, 0.96565, 0.208617
40150, 0.966386, 0.209071
40151, 0.967115, 0.209524
40152, 0.967836, 0.209978
40153, 0.968549, 0.210431
40154, 0.969254, 0.210885
40155, 0.969951, 0.211338
40156, 0.97064, 0.211792
40157, 0.971322, 0.212245
40158, 0.971995, 0.212699
40159, 0.972661, 0.213153
40160, 0.973319, 0.213606
40161, 0.973969, 0.21406
40162, 0.974611, 0.214513
40163, 0.975245, 0.214967
40164, 0.975871, 0.21542
40165, 0.976489, 0.215874
40166, 0.977099, 0.216327
40167, 0.977702, 0.216781
40168, 0.978296, 0.217234
40169, 0.978883, 0.217688
40170, 0.979461, 0.218141
40171, 0.980032, 0.218595
40172, 0.980594, 0.219048
40173, 0.981149, 0.219502
40174, 0.981696, 0.219955
40175, 0.982235, 0.220409
40176, 0.982765, 0.220862
40177, 0.983288, 0.221316
40178, 0.983803, 0.221769
40179, 0.98431, 0.222223
40180, 0.984808, 0.222676
40181, 0.985299, 0.22313
40182, 0.985782, 0.223583
40183, 0.986257, 0.224037
40184, 0.986724, 0.22449
40185, 0.987182, 0.224944
40186, 0.987633, 0.225397
40187, 0.988076, 0.225851
40188, 0.988511, 0.226305
40189, 0.988937, 0.226758
40190, 0.989356, 0.227212
40191, 0.989767, 0.227665
40192, 0.990169, 0.228119
40193, 0.990564, 0.228572
40194, 0.99095, 0.229026
40195, 0.991329, 0.229479
40196, 0.991699, 0.229933
40197, 0.992062, 0.230386
40198, 0.992416, 0.23084
40199, 0.992762, 0.231293
40200, 0.9931, 0.231747
40201, 0.99343, 0.2322
40202, 0.993753, 0.232654
40203, 0.994066, 0.233107
40204, 0.994372, 0.233561
40205, 0.99467, 0.234014
40206, 0.99496, 0.234468
40207, 0.995242, 0.234921
40208, 0.995515, 0.235375
40209, 0.995781, 0.235828
40210, 0.996038, 0.236282
40211, 0.996288, 0.236735
40212, 0.996529, 0.237189
40213, 0.996762, 0.237642
40214, 0.996987, 0.238096
40215, 0.997204, 0.238549
40216, 0.997413, 0.239003
40217, 0.997614, 0.239457
40218, 0.997806, 0.23991
40219, 0.997991, 0.240364
40220, 0.998168, 0.240817
40221, 0.998336, 0.241271
40222, 0.998496, 0.241724
40223, 0.998648, 0.242178
40224, 0.998792, 0.242631
40225, 0.998928, 0.243085
40226, 0.999056, 0.243538
40227, 0.999176, 0.243992
40228, 0.999287, 0.244445
40229, 0.999391, 0.244899
40230, 0.999486, 0.245352
40231, 0.999574, 0.245806
40232, 0.999653, 0.246259
40233, 0.999724, 0.246713
40234, 0.999787, 0.247166
40235, 0.999842, 0.24762
40236, 0.999888, 0.248073
40237, 0.999927, 0.248527
40238, 0.999957, 0.24898
40239, 0.999979, 0.249434
40240, 0.999994, 0.249887
40241, 1, 0.250341
40242, 0.999998, 0.250794
40243, 0.999988, 0.251248
40244, 0.999969, 0.251701
40245, 0.999943, 0.252155
40246, 0.999908, 0.252608
40247, 0.999866, 0.253062
40248, 0.999815, 0.253515
40249, 0.999756, 0.253969
40250, 0.999689, 0.254422
40251, 0.999614, 0.254876
40252, 0.999531, 0.255329
40253, 0.999439, 0.255783
40254, 0.99934, 0.256236
40255, 0.999232, 0.25669
40256, 0.999117, 0.257143
40257, 0.998993, 0.257597
40258, 0.998861, 0.25805
40259, 0.998721, 0.258504
40260, 0.998573, 0.258957
40261, 0.998417, 0.259411
40262, 0.998252, 0.259864
40263, 0.99808, 0.260318
40264, 0.997899, 0.260771
40265, 0.997711, 0.261225
40266, 0.997514, 0.261678
40267, 0.997309, 0.262132
40268, 0.997096, 0.262585
40269, 0.996875, 0.263039
40270, 0.996646, 0.263492
40271, 0.996409, 0.263946
40272, 0.996163, 0.264399
40273, 0.99591, 0.264853
40274, 0.995649, 0.265306
40275, 0.995379, 0.26576
40276, 0.995101, 0.266213
40277, 0.994816, 0.266667
40278, 0.994522, 0.26712
40279, 0.99422, 0.267574
40280, 0.99391, 0.268027
40281, 0.993592, 0.268481
40282, 0.993266, 0.268934
40283, 0.992932, 0.269388
40284, 0.992589, 0.269841
40285, 0.992239, 0.270295
40286, 0.991881, 0.270748
40287, 0.991514, 0.271202
40288, 0.99114, 0.271655
40289, 0.990757, 0.272109
40290, 0.990367, 0.272563
40291, 0.989968, 0.273016
40292, 0.989562, 0.27347
40293, 0.989147, 0.273923
40294, 0.988724, 0.274377
40295, 0.988294, 0.27483
40296, 0.987855, 0.275284
40297, 0.987408, 0.275737
40298, 0.986953, 0.276191
40299, 0.986491, 0.276644
40300, 0.98602, 0.277098
40301, 0.985541, 0.277551
40302, 0.985054, 0.278005
40303, 0.984559, 0.278458
40304, 0.984057, 0.278912
40305, 0.983546, 0.279365
40306, 0.983027, 0.279819
40307, 0.9825, 0.280272
40308, 0.981966, 0.280726
40309, 0.981423, 0.281179
40310, 0.980872, 0.281633
40311, 0.980314, 0.282086
40312, 0.979747, 0.28254
40313, 0.979172, 0.282993
40314, 0.97859, 0.283447
40315, 0.977999, 0.2839
40316, 0.977401, 0.284354
40317, 0.976795, 0.284807
40318, 0.97618, 0.285261
40319, 0.975558, 0.285714
40320, 0.974928, 0.286168
40321, 0.97429, 0.286621
40322, 0.973644, 0.287075
40323, 0.97299, 0.287528
40324, 0.972329, 0.287982
40325, 0.971659, 0.288435
40326, 0.970982, 0.288889
40327, 0.970296, 0.289342
40328, 0.969603, 0.289796
40329, 0.968902, 0.290249
40330, 0.968193, 0.290703
40331, 0.967476, 0.291156
40332, 0.966751, 0.29161
40333, 0.966019, 0.292063
40334, 0.965278, 0.292517
40335, 0.96453, 0.29297
40336, 0.963774, 0.293424
40337, 0.96301, 0.293877
40338, 0.962238, 0.294331
40339, 0.961459, 0.294784
40340, 0.960671, 0.295238
40341, 0.959876, 0.295691
40342, 0.959073, 0.296145
40343, 0.958262, 0.296598
40344, 0.957444, 0.297052
40345, 0.956618, 0.297505
40346, 0.955784, 0.297959
40347, 0.954942, 0.298412
40348, 0.954092, 0.298866
40349, 0.953235, 0.299319
40350, 0.95237, 0.299773
40351, 0.951497, 0.300226
40352, 0.950617, 0.30068
40353, 0.949728, 0.301133
40354, 0.948832, 0.301587
40355, 0.947929, 0.30204
40356, 0.947017, 0.302494
40357, 0.946098, 0.302947
40358, 0.945172, 0.303401
40359, 0.944237, 0.303854
40360, 0.943295, 0.304308
40361, 0.942345, 0.304761
40362, 0.941388, 0.305215
40363, 0.940423, 0.305668
40364, 0.93945, 0.306122
40365, 0.93847, 0.306575
40366, 0.937482, 0.307029
40367, 0.936487, 0.307482
40368, 0.935484, 0.307936
40369, 0.934473, 0.308389
40370, 0.933455, 0.308843
40371, 0.932429, 0.309296
40372, 0.931395, 0.30975
40373, 0.930354, 0.310203
40374, 0.929306, 0.310657
40375, 0.92825, 0.31111
40376, 0.927186, 0.311564
40377, 0.926115, 0.312017
40378, 0.925036, 0.312471
40379, 0.92395, 0.312924
40380, 0.922856, 0.313378
40381, 0.921755, 0.313831
40382, 0.920646, 0.314285
40383, 0.91953, 0.314738
40384, 0.918407, 0.315192
40385, 0.917276, 0.315645
40386, 0.916137, 0.316099
40387, 0.914991, 0.316552
40388, 0.913838, 0.317006
40389, 0.912677, 0.317459
40390, 0.911509, 0.317913
40391, 0.910333, 0.318366
40392, 0.90915, 0.31882
40393, 0.90796, 0.319273
40394, 0.906762, 0.319727
40395, 0.905557, 0.32018
40396, 0.904344, 0.320634
40397, 0.903125, 0.321087
40398, 0.901897, 0.321541
40399, 0.900663, 0.321994
40400, 0.899421, 0.322448
40401, 0.898172, 0.322901
40402, 0.896916, 0.323355
40403, 0.895652, 0.323808
40404, 0.894381, 0.324262
40405, 0.893103, 0.324715
40406, 0.891817, 0.325169
40407, 0.890525, 0.325622
40408, 0.889225, 0.326076
40409, 0.887918, 0.326529
40410, 0.886603, 0.326983
40411, 0.885282, 0.327436
40412, 0.883953, 0.32789
40413, 0.882617, 0.328343
40414, 0.881274, 0.328797
40415, 0.879924, 0.32925
40416, 0.878566, 0.329704
40417, 0.877202, 0.330157
40418, 0.87583, 0.330611
40419, 0.874452, 0.331064
40420, 0.873066, 0.331518
40421, 0.871673, 0.331971
40422, 0.870273, 0.332425
40423, 0.868866, 0.332878
40424, 0.867451, 0.333332
40425, 0.86603, 0.333785
40426, 0.864602, 0.334239
40427, 0.863167, 0.334692
40428, 0.861725, 0.335146
40429, 0.860275, 0.335599
40430, 0.858819, 0.336053
40431, 0.857356, 0.336506
40432, 0.855886, 0.33696
40433, 0.854409, 0.337413
40434, 0.852925, 0.337867
40435, 0.851434, 0.33832
40436, 0.849936, 0.338774
40437, 0.848431, 0.339227
40438, 0.846919, 0.339681
40439, 0.845401, 0.340134
40440, 0.843876, 0.340588
40441, 0.842343, 0.341041
40442, 0.840804, 0.341495
40443, 0.839258, 0.341948
40444, 0.837705, 0.342402
40445, 0.836146, 0.342855
40446, 0.83458, 0.343309
40447, 0.833007, 0.343762
40448, 0.831427, 0.344216
40449, 0.82984, 0.344669
40450, 0.828247, 0.345123
40451, 0.826647, 0.345576
40452, 0.82504, 0.34603
40453, 0.823426, 0.346483
40454, 0.821806, 0.346937
40455, 0.820179, 0.34739
40456, 0.818546, 0.347844
40457, 0.816906, 0.348297
40458, 0.815259, 0.348751
40459, 0.813605, 0.349204
40460, 0.811945, 0.349658
40461, 0.810279, 0.350111
40462, 0.808606, 0.350565
40463, 0.806926, 0.351018
40464, 0.80524, 0.351472
40465, 0.803547, 0.351925
40466, 0.801847, 0.352379
40467, 0.800142, 0.352832
40468, 0.798429, 0.353286
40469, 0.79671, 0.353739
40470, 0.794985, 0.354193
40471, 0.793253, 0.354646
40472, 0.791515, 0.3551
40473, 0.78977, 0.355553
40474, 0.788019, 0.356007
40475, 0.786262, 0.35646
40476, 0.784498, 0.356914
40477, 0.782728, 0.357367
40478, 0.780951, 0.357821
40479, 0.779168, 0.358274
40480, 0.777379, 0.358728
40481, 0.775584, 0.359181
40482, 0.773782, 0.359635
40483, 0.771974, 0.360088
40484, 0.770159, 0.360542
40485, 0.768339, 0.360995
40486, 0.766512, 0.361449
40487, 0.764679, 0.361902
40488, 0.762839, 0.362356
40489, 0.760994, 0.362809
40490, 0.759142, 0.363263
40491, 0.757284, 0.363716
40492, 0.75542, 0.36417
40493, 0.75355, 0.364623
40494, 0.751674, 0.365077
40495, 0.749791, 0.36553
40496, 0.747903, 0.365984
40497, 0.746009, 0.366437
40498, 0.744108, 0.366891
40499, 0.742201, 0.367344
40500, 0.740289, 0.367798
40501, 0.73837, 0.368251
40502, 0.736445, 0.368705
40503, 0.734515, 0.369158
40504, 0.732578, 0.369612
40505, 0.730636, 0.370065
40506, 0.728687, 0.370519
40507, 0.726733, 0.370972
40508, 0.724773, 0.371426
40509, 0.722806, 0.371879
40510, 0.720834, 0.372333
40511, 0.718856, 0.372786
40512, 0.716873, 0.37324
40513, 0.714883, 0.373693
40514, 0.712888, 0.374147
40515, 0.710887, 0.3746
40516, 0.70888, 0.375054
40517, 0.706867, 0.375507
40518, 0.704849, 0.375961
40519, 0.702825, 0.376414
40520, 0.700795, 0.376868
40521, 0.698759, 0.377321
40522, 0.696718, 0.377775
40523, 0.694671, 0.378228
40524, 0.692619, 0.378682
40525, 0.690561, 0.379135
40526, 0.688497, 0.379589
40527, 0.686427, 0.380042
40528, 0.684353, 0.380496
40529, 0.682272, 0.380949
40530, 0.680186, 0.381403
40531, 0.678095, 0.381856
40532, 0.675998, 0.38231
40533, 0.673895, 0.382763
40534, 0.671787, 0.383217
40535, 0.669674, 0.38367
40536, 0.667555, 0.384124
40537, 0.665431, 0.384577
40538, 0.663301, 0.385031
40539, 0.661166, 0.385484
40540, 0.659025, 0.385938
40541, 0.65688, 0.386391
40542, 0.654728, 0.386845
40543, 0.652572, 0.387298
40544, 0.65041, 0.387752
40545, 0.648243, 0.388205
40546, 0.646071, 0.388659
40547, 0.643893, 0.389113
40548, 0.641711, 0.389566
40549, 0.639523, 0.39002
40550, 0.63733, 0.390473
40551, 0.635131, 0.390927
40552, 0.632928, 0.39138
40553, 0.630719, 0.391834
40554, 0.628505, 0.392287
40555, 0.626287, 0.392741
40556, 0.624063, 0.393194
40557, 0.621834, 0.393648
40558, 0.619599, 0.394101
40559, 0.61736, 0.394555
40560, 0.615116, 0.395008
40561, 0.612867, 0.395462
40562, 0.610613, 0.395915
40563, 0.608354, 0.396369
40564, 0.60609, 0.396822
40565, 0.603821, 0.397276
40566, 0.601547, 0.397729
40567, 0.599269, 0.398183
40568, 0.596985, 0.398636
40569, 0.594697, 0.39909
40570, 0.592404, 0.399543
40571, 0.590106, 0.399997
40572, 0.587803, 0.40045
40573, 0.585495, 0.400904
40574, 0.583183, 0.401357
40575, 0.580866, 0.401811
40576, 0.578544, 0.402264
40577, 0.576217, 0.402718
40578, 0.573886, 0.403171
40579, 0.57155, 0.403625
40580, 0.56921, 0.404078
40581, 0.566865, 0.404532
40582, 0.564515, 0.404985
40583, 0.562161, 0.405439
40584, 0.559802, 0.405892
40585, 0.557439, 0.406346
40586, 0.555071, 0.406799
40587, 0.552698, 0.407253
40588, 0.550321, 0.407706
40589, 0.54794, 0.40816
40590, 0.545554, 0.408613
40591, 0.543164, 0.409067
40592, 0.540769, 0.40952
40593, 0.53837, 0.409974
40594, 0.535967, 0.410427
40595, 0.533559, 0.410881
40596, 0.531147, 0.411334
40597, 0.528731, 0.411788
40598, 0.52631, 0.412241
40599, 0.523885, 0.412695
40600, 0.521456, 0.413148
40601, 0.519022, 0.413602
40602, 0.516584, 0.414055
40603, 0.514143, 0.414509
40604, 0.511697, 0.414962
40605, 0.509246, 0.415416
40606, 0.506792, 0.415869
40607, 0.504333, 0.416323
40608, 0.501871, 0.416776
40609, 0.499404, 0.41723
40610, 0.496934, 0.417683
40611, 0.494459, 0.418137
40612, 0.49198, 0.41859
40613, 0.489497, 0.419044
40614, 0.487011, 0.419497
40615, 0.48452, 0.419951
40616, 0.482025, 0.420404
40617, 0.479527, 0.420858
40618, 0.477025, 0.421311
40619, 0.474518, 0.421765
40620, 0.472008, 0.422218
40621, 0.469494, 0.422672
40622, 0.466976, 0.423125
40623, 0.464455, 0.423579
40624, 0.46193, 0.424032
40625, 0.4594, 0.424486
40626, 0.456868, 0.424939
40627, 0.454331, 0.425393
40628, 0.451791, 0.425846
40629, 0.449247, 0.4263
40630, 0.446699, 0.426753
40631, 0.444148, 0.427207
40632, 0.441594, 0.42766
40633, 0.439035, 0.428114
40634, 0.436473, 0.428567
40635, 0.433908, 0.429021
40636, 0.431339, 0.429474
40637, 0.428766, 0.429928
40638, 0.42619, 0.430381
40639, 0.423611, 0.430835
40640, 0.421028, 0.431288
40641, 0.418442, 0.431742
40642, 0.415852, 0.432195
40643, 0.413259, 0.432649
40644, 0.410663, 0.433102
40645, 0.408063, 0.433556
40646, 0.40546, 0.434009
40647, 0.402854, 0.434463
40648, 0.400244, 0.434916
40649, 0.397631, 0.43537
40650, 0.395015, 0.435823
40651, 0.392396, 0.436277
40652, 0.389773, 0.43673
40653, 0.387148, 0.437184
40654, 0.384519, 0.437637
40655, 0.381887, 0.438091
40656, 0.379252, 0.438544
40657, 0.376614, 0.438998
40658, 0.373973, 0.439451
40659, 0.371328, 0.439905
40660, 0.368681, 0.440358
40661, 0.366031, 0.440812
40662, 0.363378, 0.441265
40663, 0.360722, 0.441719
40664, 0.358063, 0.442172
40665, 0.355401, 0.442626
40666, 0.352736, 0.443079
40667, 0.350068, 0.443533
40668, 0.347397, 0.443986
40669, 0.344724, 0.44444
40670, 0.342048, 0.444893
40671, 0.339369, 0.445347
40672, 0.336687, 0.4458
40673, 0.334003, 0.446254
40674, 0.331316, 0.446707
40675, 0.328626, 0.447161
40676, 0.325933, 0.447614
40677, 0.323238, 0.448068
40678, 0.32054, 0.448521
40679, 0.31784, 0.448975
40680, 0.315137, 0.449428
40681, 0.312432, 0.449882
40682, 0.309723, 0.450335
40683, 0.307013, 0.450789
40684, 0.3043, 0.451242
40685, 0.301584, 0.451696
40686, 0.298866, 0.452149
40687, 0.296146, 0.452603
40688, 0.293423, 0.453056
40689, 0.290698, 0.45351
40690, 0.28797, 0.453963
40691, 0.28524, 0.454417
40692, 0.282508, 0.45487
40693, 0.279774, 0.455324
40694, 0.277037, 0.455777
40695, 0.274298, 0.456231
40696, 0.271557, 0.456684
40697, 0.268813, 0.457138
40698, 0.266068, 0.457591
40699, 0.26332, 0.458045
40700, 0.26057, 0.458498
40701, 0.257818, 0.458952
40702, 0.255064, 0.459405
40703, 0.252307, 0.459859
40704, 0.249549, 0.460312
40705, 0.246789, 0.460766
40706, 0.244026, 0.461219
40707, 0.241262, 0.461673
40708, 0.238496, 0.462126
40709, 0.235728, 0.46258
40710, 0.232958, 0.463033
40711, 0.230186, 0.463487
40712, 0.227412, 0.46394
40713, 0.224636, 0.464394
40714, 0.221859, 0.464847
40715, 0.219079, 0.465301
40716, 0.216298, 0.465754
40717, 0.213515, 0.466208
40718, 0.210731, 0.466661
40719, 0.207944, 0.467115
40720, 0.205156, 0.467568
40721, 0.202367, 0.468022
40722, 0.199576, 0.468475
40723, 0.196783, 0.468929
40724, 0.193988, 0.469382
40725, 0.191192, 0.469836
40726, 0.188394, 0.470289
40727, 0.185595, 0.470743
40728, 0.182794, 0.471196
40729, 0.179992, 0.47165
40730, 0.177189, 0.472103
40731, 0.174384, 0.472557
40732, 0.171577, 0.47301
40733, 0.168769, 0.473464
40734, 0.16596, 0.473917
40735, 0.163149, 0.474371
40736, 0.160338, 0.474824
40737, 0.157524, 0.475278
40738, 0.15471, 0.475731
40739, 0.151894, 0.476185
40740, 0.149077, 0.476638
40741, 0.146259, 0.477092
40742, 0.143439, 0.477545
40743, 0.140619, 0.477999
40744, 0.137797, 0.478452
40745, 0.134974, 0.478906
40746, 0.132151, 0.479359
40747, 0.129326, 0.479813
40748, 0.1265, 0.480266
40749, 0.123672, 0.48072
40750, 0.120844, 0.481173
40751, 0.118015, 0.481627
40752, 0.115185, 0.48208
40753, 0.112354, 0.482534
40754, 0.109523, 0.482987
40755, 0.10669, 0.483441
40756, 0.103856, 0.483894
40757, 0.101022, 0.484348
40758, 0.0981865, 0.484801
40759, 0.0953505, 0.485255
40760, 0.0925136, 0.485708
40761, 0.089676, 0.486162
40762, 0.0868377, 0.486615
40763, 0.0839987, 0.487069
40764, 0.081159, 0.487522
40765, 0.0783186, 0.487976
40766, 0.0754776, 0.488429
40767, 0.072636, 0.488883
40768, 0.0697938, 0.489336
40769, 0.0669511, 0.48979
40770, 0.0641078, 0.490243
40771, 0.0612639, 0.490697
40772, 0.0584196, 0.49115
40773, 0.0555748, 0.491604
40774, 0.0527295, 0.492057
40775, 0.0498838, 0.492511
40776, 0.0470378, 0.492964
40777, 0.0441913, 0.493418
40778, 0.0413445, 0.493871
40779, 0.0384973, 0.494325
40780, 0.0356498, 0.494778
40781, 0.0328021, 0.495232
40782, 0.029954, 0.495685
40783, 0.0271057, 0.496139
40784, 0.0242573, 0.496592
40785, 0.0214086, 0.497046
40786, 0.0185597, 0.497499
40787, 0.0157107, 0.497953
40788, 0.0128615, 0.498406
40789, 0.0100123, 0.49886
40790, 0.00716295, 0.499313
40791, 0.00431356, 0.499767
40792, 0.00146413, 0.50022
40793, -0.0013853, 0.500674
40794, -0.00423491, 0.501128
40795, -0.00708449, 0.501581
40796, -0.00993401, 0.502035
40797, -0.0127834, 0.502488
40798, -0.0156328, 0.502942
40799, -0.018482, 0.503395
40800, -0.0213311, 0.503849
40801, -0.0241799, 0.504302
40802, -0.0270286, 0.504756
40803, -0.0298771, 0.505209
40804, -0.0327253, 0.505663
40805, -0.0355733, 0.506116
40806, -0.038421, 0.50657
40807, -0.0412683, 0.507023
40808, -0.0441153, 0.507477
40809, -0.046962, 0.507931
40810, -0.0498083, 0.508384
40811, -0.0526542, 0.508838
40812, -0.0554996, 0.509291
40813, -0.0583446, 0.509745
40814, -0.0611892, 0.510198
40815, -0.0640332, 0.510652
40816, -0.0668767, 0.511105
40817, -0.0697197, 0.511559
40818, -0.0725621, 0.512012
40819, -0.0754039, 0.512466
40820, -0.0782451, 0.512919
40821, -0.0810857, 0.513373
40822, -0.0839256, 0.513826
40823, -0.0867648, 0.51428
40824, -0.0896033, 0.514733
40825, -0.0924411, 0.515187
40826, -0.0952781, 0.515641
40827, -0.0981144, 0.516094
40828, -0.10095, 0.516548
40829, -0.103785, 0.517001
40830, -0.106618, 0.517455
40831, -0.109451, 0.517908
40832, -0.112283, 0.518362
40833, -0.115114, 0.518815
40834, -0.117945, 0.519269
40835, -0.120774, 0.519722
40836, -0.123602, 0.520176
40837, -0.126429, 0.520629
40838, -0.129256, 0.521083
40839, -0.132081, 0.521536
40840, -0.134905, 0.52199
40841, -0.137728, 0.522444
40842, -0.14055, 0.522897
40843, -0.143371, 0.523351
40844, -0.14619, 0.523804
40845, -0.149009, 0.524258
40846, -0.151826, 0.524711
40847, -0.154642, 0.525165
40848, -0.157457, 0.525618
40849, -0.16027, 0.526072
40850, -0.163082, 0.526525
40851, -0.165893, 0.526979
40852, -0.168702, 0.527432
40853, -0.171511, 0.527886
40854, -0.174317, 0.528339
40855, -0.177123, 0.528793
40856, -0.179926, 0.529247
40857, -0.182729, 0.5297
40858, -0.18553, 0.530154
40859, -0.188329, 0.530607
40860, -0.191127, 0.531061
40861, -0.193923, 0.531514
40862, -0.196718, 0.531968
40863, -0.199511, 0.532421
40864, -0.202303, 0.532875
40865, -0.205093, 0.533328
40866, -0.207881, 0.533782
40867, -0.210667, 0.534235
40868, -0.213452, 0.534689
40869, -0.216235, 0.535142
40870, -0.219016, 0.535596
40871, -0.221796, 0.536049
40872, -0.224574, 0.536503
40873, -0.22735, 0.536957
40874, -0.230124, 0.53741
40875, -0.232896, 0.537864
40876, -0.235666, 0.538317
40877, -0.238435, 0.538771
40878, -0.241201, 0.539224
40879, -0.243966, 0.539678
40880, -0.246728, 0.540131
40881, -0.249489, 0.540585
40882, -0.252247, 0.541038
40883, -0.255004, 0.541492
40884, -0.257758, 0.541945
40885, -0.26051, 0.542399
40886, -0.26326, 0.542852
40887, -0.266008, 0.543306
40888, -0.268754, 0.54376
40889, -0.271498, 0.544213
40890, -0.27424, 0.544667
40891, -0.276979, 0.54512
40892, -0.279716, 0.545574
40893, -0.282451, 0.546027
40894, -0.285183, 0.546481
40895, -0.287913, 0.546934
40896, -0.290641, 0.547388
40897, -0.293366, 0.547841
40898, -0.296089, 0.548295
40899, -0.29881, 0.548748
40900, -0.301528, 0.549202
40901, -0.304244, 0.549655
40902, -0.306957, 0.550109
40903, -0.309668, 0.550563
40904, -0.312376, 0.551016
40905, -0.315082, 0.55147
40906, -0.317785, 0.551923
40907, -0.320486, 0.552377
40908, -0.323184, 0.55283
40909, -0.325879, 0.553284
40910, -0.328572, 0.553737
40911, -0.331262, 0.554191
40912, -0.33395, 0.554644
40913, -0.336634, 0.555098
40914, -0.339316, 0.555551
40915, -0.341995, 0.556005
40916, -0.344672, 0.556458
40917, -0.347345, 0.556912
40918, -0.350016, 0.557365
40919, -0.352684, 0.557819
40920, -0.355349, 0.558273
40921, -0.358011, 0.558726
40922, -0.360671, 0.55918
40923, -0.363327, 0.559633
40924, -0.36598, 0.560087
40925, -0.368631, 0.56054
40926, -0.371278, 0.560994
40927, -0.373923, 0.561447
40928, -0.376564, 0.561901
40929, -0.379202, 0.562354
40930, -0.381838, 0.562808
40931, -0.38447, 0.563261
40932, -0.387099, 0.563715
40933, -0.389725, 0.564168
40934, -0.392347, 0.564622
40935, -0.394967, 0.565076
40936, -0.397583, 0.565529
40937, -0.400196, 0.565983
40938, -0.402806, 0.566436
40939, -0.405413, 0.56689
40940, -0.408016, 0.567343
40941, -0.410616, 0.567797
40942, -0.413213, 0.56825
40943, -0.415806, 0.568704
40944, -0.418396, 0.569157
40945, -0.420982, 0.569611
40946, -0.423566, 0.570064
40947, -0.426145, 0.570518
40948, -0.428721, 0.570971
40949, -0.431294, 0.571425
40950, -0.433863, 0.571878
40951, -0.436429, 0.572332
40952, -0.438991, 0.572786
40953, -0.44155, 0.573239
40954, -0.444105, 0.573693
40955, -0.446656, 0.574146
40956, -0.449204, 0.5746
40957, -0.451748, 0.575053
40958, -0.454288, 0.575507
40959, -0.456825, 0.57596
40960, -0.459358, 0.576414
40961, -0.461888, 0.576867
40962, -0.464413, 0.577321
40963, -0.466935, 0.577774
40964, -0.469453, 0.578228
40965, -0.471967, 0.578681
40966, -0.474477, 0.579135
40967, -0.476984, 0.579589
40968, -0.479487, 0.580042
40969, -0.481985, 0.580496
40970, -0.48448, 0.580949
40971, -0.486971, 0.581403
40972, -0.489458, 0.581856
40973, -0.491941, 0.58231
40974, -0.49442, 0.582763
40975, -0.496895, 0.583217
40976, -0.499366, 0.58367
40977, -0.501833, 0.584124
40978, -0.504295, 0.584577
40979, -0.506754, 0.585031
40980, -0.509209, 0.585484
40981, -0.511659, 0.585938
40982, -0.514105, 0.586392
40983, -0.516547, 0.586845
40984, -0.518985, 0.587299
40985, -0.521419, 0.587752
40986, -0.523848, 0.588206
40987, -0.526274, 0.588659
40988, -0.528695, 0.589113
40989, -0.531111, 0.589566
40990, -0.533524, 0.59002
40991, -0.535932, 0.590473
40992, -0.538335, 0.590927
40993, -0.540735, 0.59138
40994, -0.543129, 0.591834
40995, -0.54552, 0.592287
40996, -0.547906, 0.592741
40997, -0.550288, 0.593194
40998, -0.552665, 0.593648
40999, -0.555037, 0.594102
41000, -0.557405, 0.594555
41001, -0.559769, 0.595009
41002, -0.562128, 0.595462
41003, -0.564483, 0.595916
41004, -0.566833, 0.596369
41005, -0.569178, 0.596823
41006, -0.571519, 0.597276
41007, -0.573855, 0.59773
41008, -0.576186, 0.598183
41009, -0.578513, 0.598637
41010, -0.580835, 0.59909
41011, -0.583152, 0.599544
41012, -0.585465, 0.599997
41013, -0.587772, 0.600451
41014, -0.590075, 0.600905
41015, -0.592374, 0.601358
41016, -0.594667, 0.601812
41017, -0.596956, 0.602265
41018, -0.599239, 0.602719
41019, -0.601518, 0.603172
41020, -0.603792, 0.603626
41021, -0.606061, 0.604079
41022, -0.608326, 0.604533
41023, -0.610585, 0.604986
41024, -0.612839, 0.60544
41025, -0.615088, 0.605893
41026, -0.617333, 0.606347
41027, -0.619572, 0.6068
41028, -0.621806, 0.607254
41029, -0.624035, 0.607708
41030, -0.62626, 0.608161
41031, -0.628479, 0.608615
41032, -0.630693, 0.609068
41033, -0.632901, 0.609522
41034, -0.635105, 0.609975
41035, -0.637304, 0.610429
41036, -0.639497, 0.610882
41037, -0.641685, 0.611336
41038, -0.643868, 0.611789
41039, -0.646046, 0.612243
41040, -0.648218, 0.612696
41041, -0.650386, 0.61315
41042, -0.652548, 0.613603
41043, -0.654704, 0.614057
41044, -0.656856, 0.61451
41045, -0.659002, 0.614964
41046, -0.661142, 0.615418
41047, -0.663278, 0.615871
41048, -0.665407, 0.616325
41049, -0.667532, 0.616778
41050, -0.669651, 0.617232
41051, -0.671765, 0.617685
41052, -0.673873, 0.618139
41053, -0.675975, 0.618592
41054, -0.678073, 0.619046
41055, -0.680164, 0.619499
41056, -0.68225, 0.619953
41057, -0.684331, 0.620406
41058, -0.686406, 0.62086
41059, -0.688476, 0.621313
41060, -0.69054, 0.621767
41061, -0.692598, 0.622221
41062, -0.694651, 0.622674
41063, -0.696698, 0.623128
41064, -0.698739, 0.623581
41065, -0.700775, 0.624035
41066, -0.702805, 0.624488
41067, -0.704829, 0.624942
41068, -0.706848, 0.625395
41069, -0.708861, 0.625849
41070, -0.710868, 0.626302
41071, -0.712869, 0.626756
41072, -0.714865, 0.627209
41073, -0.716854, 0.627663
41074, -0.718838, 0.628116
