Time,Sample,Phase
18846, -1, 0.547487
18847, -0.293962, 0.54794
18847, -1, 0.54794
18848, -0.296685, 0.548394
18848, -1, 0.548394
18849, -0.299405, 0.548848
18849, -1, 0.548848
18850, -0.302122, 0.549301
18850, -1, 0.549301
18851, -0.304838, 0.549755
18851, -1, 0.549755
18852, -0.30755, 0.550208
18852, -1, 0.550208
18853, -0.310261, 0.550662
18853, -1, 0.550662
18854, -0.312968, 0.551115
18854, -1, 0.551115
18855, -0.315674, 0.551569
18855, -1, 0.551569
18856, -0.318376, 0.552022
18856, -1, 0.552022
18857, -0.321076, 0.552476
18857, -1, 0.552476
18858, -0.323774, 0.552929
18858, -1, 0.552929
18859, -0.326468, 0.553383
18859, -1, 0.553383
18860, -0.329161, 0.553836
18860, -1, 0.553836
18861, -0.33185, 0.55429
18861, -1, 0.55429
18862, -0.334537, 0.554743
18862, -1, 0.554743
18863, -0.337221, 0.555197
18863, -1, 0.555197
18864, -0.339902, 0.555651
18864, -1, 0.555651
18865, -0.342581, 0.556104
18865, -1, 0.556104
18866, -0.345257, 0.556558
18866, -1, 0.556558
18867, -0.34793, 0.557011
18867, -1, 0.557011
18868, -0.3506, 0.557465
18868, -1, 0.557465
18869, -0.353267, 0.557918
18869, -1, 0.557918
18870, -0.355932, 0.558372
18870, -1, 0.558372
18871, -0.358593, 0.558825
18871, -1, 0.558825
18872, -0.361252, 0.559279
18872, -1, 0.559279
18873, -0.363907, 0.559732
18873, -1, 0.559732
18874, -0.36656, 0.560186
18874, -1, 0.560186
18875, -0.36921, 0.560639
18875, -1, 0.560639
18876, -0.371857, 0.561093
18876, -1, 0.561093
18877, -0.374501, 0.561546
18877, -1, 0.561546
18878, -0.377141, 0.562
18878, -1, 0.562
18879, -0.379779, 0.562454
18879, -1, 0.562454
18880, -0.382414, 0.562907
18880, -1, 0.562907
18881, -0.385045, 0.563361
18881, -1, 0.563361
18882, -0.387673, 0.563814
18882, -1, 0.563814
18883, -0.390299, 0.564268
18883, -1, 0.564268
18884, -0.392921, 0.564721
18884, -1, 0.564721
18885, -0.395539, 0.565175
18885, -1, 0.565175
18886, -0.398155, 0.565628
18886, -1, 0.565628
18887, -0.400767, 0.566082
18887, -1, 0.566082
18888, -0.403377, 0.566535
18888, -1, 0.566535
18889, -0.405982, 0.566989
18889, -1, 0.566989
18890, -0.408585, 0.567442
18890, -1, 0.567442
18891, -0.411184, 0.567896
18891, -1, 0.567896
18892, -0.41378, 0.568349
18892, -1, 0.568349
18893, -0.416373, 0.568803
18893, -1, 0.568803
18894, -0.418962, 0.569256
18894, -1, 0.569256
18895, -0.421548, 0.56971
18895, -1, 0.56971
18896, -0.42413, 0.570164
18896, -1, 0.570164
18897, -0.426709, 0.570617
18897, -1, 0.570617
18898, -0.429284, 0.571071
18898, -1, 0.571071
18899, -0.431856, 0.571524
18899, -1, 0.571524
18900, -0.434425, 0.571978
18900, -1, 0.571978
18901, -0.43699, 0.572431
18901, -1, 0.572431
18902, -0.439551, 0.572885
18902, -1, 0.572885
18903, -0.442109, 0.573338
18903, -1, 0.573338
18904, -0.444663, 0.573792
18904, -1, 0.573792
18905, -0.447214, 0.574245
18905, -1, 0.574245
18906, -0.449761, 0.574699
18906, -1, 0.574699
18907, -0.452304, 0.575152
18907, -1, 0.575152
18908, -0.454843, 0.575606
18908, -1, 0.575606
18909, -0.457379, 0.576059
18909, -1, 0.576059
18910, -0.459912, 0.576513
18910, -1, 0.576513
18911, -0.46244, 0.576967
18911, -1, 0.576967
18912, -0.464965, 0.57742
18912, -1, 0.57742
18913, -0.467486, 0.577874
18913, -1, 0.577874
18914, -0.470003, 0.578327
18914, -1, 0.578327
18915, -0.472516, 0.578781
18915, -1, 0.578781
18916, -0.475026, 0.579234
18916, -1, 0.579234
18917, -0.477532, 0.579688
18917, -1, 0.579688
18918, -0.480033, 0.580141
18918, -1, 0.580141
18919, -0.482531, 0.580595
18919, -1, 0.580595
18920, -0.485025, 0.581048
18920, -1, 0.581048
18921, -0.487515, 0.581502
18921, -1, 0.581502
18922, -0.490001, 0.581955
18922, -1, 0.581955
18923, -0.492483, 0.582409
18923, -1, 0.582409
18924, -0.494961, 0.582862
18924, -1, 0.582862
18925, -0.497435, 0.583316
18925, -1, 0.583316
18926, -0.499905, 0.58377
18926, -1, 0.58377
18927, -0.502371, 0.584223
18927, -1, 0.584223
18928, -0.504833, 0.584677
18928, -1, 0.584677
18929, -0.507291, 0.58513
18929, -1, 0.58513
18930, -0.509745, 0.585584
18930, -1, 0.585584
18931, -0.512194, 0.586037
18931, -1, 0.586037
18932, -0.51464, 0.586491
18932, -1, 0.586491
18933, -0.517081, 0.586944
18933, -1, 0.586944
18934, -0.519518, 0.587398
18934, -1, 0.587398
18935, -0.521951, 0.587851
18935, -1, 0.587851
18936, -0.524379, 0.588305
18936, -1, 0.588305
18937, -0.526803, 0.588758
18937, -1, 0.588758
18938, -0.529224, 0.589212
18938, -1, 0.589212
18939, -0.531639, 0.589665
18939, -1, 0.589665
18940, -0.534051, 0.590119
18940, -1, 0.590119
18941, -0.536458, 0.590572
18941, -1, 0.590572
18942, -0.53886, 0.591026
18942, -1, 0.591026
18943, -0.541259, 0.59148
18943, -1, 0.59148
18944, -0.543653, 0.591933
18944, -1, 0.591933
18945, -0.546042, 0.592387
18945, -1, 0.592387
18946, -0.548427, 0.59284
18946, -1, 0.59284
18947, -0.550808, 0.593294
18947, -1, 0.593294
18948, -0.553184, 0.593747
18948, -1, 0.593747
18949, -0.555556, 0.594201
18949, -1, 0.594201
18950, -0.557923, 0.594654
18950, -1, 0.594654
18951, -0.560285, 0.595108
18951, -1, 0.595108
18952, -0.562643, 0.595561
18952, -1, 0.595561
18953, -0.564997, 0.596015
18953, -1, 0.596015
18954, -0.567346, 0.596468
18954, -1, 0.596468
18955, -0.56969, 0.596922
18955, -1, 0.596922
18956, -0.57203, 0.597375
18956, -1, 0.597375
18957, -0.574365, 0.597829
18957, -1, 0.597829
18958, -0.576695, 0.598283
18958, -1, 0.598283
18959, -0.579021, 0.598736
18959, -1, 0.598736
18960, -0.581342, 0.59919
18960, -1, 0.59919
18961, -0.583658, 0.599643
18961, -1, 0.599643
18962, -0.58597, 0.600097
18962, -1, 0.600097
18963, -0.588276, 0.60055
18963, -1, 0.60055
18964, -0.590578, 0.601004
18964, -1, 0.601004
18965, -0.592876, 0.601457
18965, -1, 0.601457
18966, -0.595168, 0.601911
18966, -1, 0.601911
18967, -0.597456, 0.602364
18967, -1, 0.602364
18968, -0.599738, 0.602818
18968, -1, 0.602818
18969, -0.602016, 0.603271
18969, -1, 0.603271
18970, -0.604289, 0.603725
18970, -1, 0.603725
18971, -0.606557, 0.604178
18971, -1, 0.604178
18972, -0.60882, 0.604632
18972, -1, 0.604632
18973, -0.611078, 0.605085
18973, -1, 0.605085
18974, -0.613331, 0.605539
18974, -1, 0.605539
18975, -0.61558, 0.605993
18975, -1, 0.605993
18976, -0.617823, 0.606446
18976, -1, 0.606446
18977, -0.620061, 0.6069
18977, -1, 0.6069
18978, -0.622294, 0.607353
18978, -1, 0.607353
18979, -0.624522, 0.607807
18979, -1, 0.607807
18980, -0.626745, 0.60826
18980, -1, 0.60826
18981, -0.628963, 0.608714
18981, -1, 0.608714
18982, -0.631176, 0.609167
18982, -1, 0.609167
18983, -0.633384, 0.609621
18983, -1, 0.609621
18984, -0.635586, 0.610074
18984, -1, 0.610074
18985, -0.637784, 0.610528
18985, -1, 0.610528
18986, -0.639976, 0.610981
18986, -1, 0.610981
18987, -0.642163, 0.611435
18987, -1, 0.611435
18988, -0.644345, 0.611888
18988, -1, 0.611888
18989, -0.646522, 0.612342
18989, -1, 0.612342
18990, -0.648693, 0.612796
18990, -1, 0.612796
18991, -0.650859, 0.613249
18991, -1, 0.613249
18992, -0.65302, 0.613703
18992, -1, 0.613703
18993, -0.655175, 0.614156
18993, -1, 0.614156
18994, -0.657325, 0.61461
18994, -1, 0.61461
18995, -0.65947, 0.615063
18995, -1, 0.615063
18996, -0.66161, 0.615517
18996, -1, 0.615517
18997, -0.663744, 0.61597
18997, -1, 0.61597
18998, -0.665872, 0.616424
18998, -1, 0.616424
18999, -0.667996, 0.616877
18999, -1, 0.616877
19000, -0.670114, 0.617331
19000, -1, 0.617331
19001, -0.672226, 0.617784
19001, -1, 0.617784
19002, -0.674333, 0.618238
19002, -1, 0.618238
19003, -0.676435, 0.618691
19003, -1, 0.618691
19004, -0.678531, 0.619145
19004, -1, 0.619145
19005, -0.680621, 0.619599
19005, -1, 0.619599
19006, -0.682706, 0.620052
19006, -1, 0.620052
19007, -0.684785, 0.620506
19007, -1, 0.620506
19008, -0.686859, 0.620959
19008, -1, 0.620959
19009, -0.688928, 0.621413
19009, -1, 0.621413
19010, -0.69099, 0.621866
19010, -1, 0.621866
19011, -0.693047, 0.62232
19011, -1, 0.62232
19012, -0.695099, 0.622773
19012, -1, 0.622773
19013, -0.697145, 0.623227
19013, -1, 0.623227
19014, -0.699185, 0.62368
19014, -1, 0.62368
19015, -0.701219, 0.624134
19015, -1, 0.624134
19016, -0.703248, 0.624587
19016, -1, 0.624587
19017, -0.705271, 0.625041
19017, -1, 0.625041
19018, -0.707288, 0.625494
19018, -1, 0.625494
19019, -0.7093, 0.625948
19019, -1, 0.625948
19020, -0.711306, 0.626401
19020, -1, 0.626401
19021, -0.713306, 0.626855
19021, -1, 0.626855
19022, -0.7153, 0.627309
19022, -1, 0.627309
19023, -0.717289, 0.627762
19023, -1, 0.627762
19024, -0.719271, 0.628216
19024, -1, 0.628216
19025, -0.721248, 0.628669
19025, -1, 0.628669
19026, -0.723219, 0.629123
19026, -1, 0.629123
19027, -0.725184, 0.629576
19027, -1, 0.629576
19028, -0.727143, 0.63003
19028, -1, 0.63003
19029, -0.729097, 0.630483
19029, -1, 0.630483
19030, -0.731044, 0.630937
19030, -1, 0.630937
19031, -0.732985, 0.63139
19031, -1, 0.63139
19032, -0.734921, 0.631844
19032, -1, 0.631844
19033, -0.73685, 0.632297
19033, -1, 0.632297
19034, -0.738774, 0.632751
19034, -1, 0.632751
19035, -0.740691, 0.633204
19035, -1, 0.633204
19036, -0.742603, 0.633658
19036, -1, 0.633658
19037, -0.744508, 0.634112
19037, -1, 0.634112
19038, -0.746408, 0.634565
19038, -1, 0.634565
19039, -0.748301, 0.635019
19039, -1, 0.635019
19040, -0.750188, 0.635472
19040, -1, 0.635472
19041, -0.752069, 0.635926
19041, -1, 0.635926
19042, -0.753945, 0.636379
19042, -1, 0.636379
19043, -0.755814, 0.636833
19043, -1, 0.636833
19044, -0.757676, 0.637286
19044, -1, 0.637286
19045, -0.759533, 0.63774
19045, -1, 0.63774
19046, -0.761384, 0.638193
19046, -1, 0.638193
19047, -0.763228, 0.638647
19047, -1, 0.638647
19048, -0.765066, 0.6391
19048, -1, 0.6391
19049, -0.766898, 0.639554
19049, -1, 0.639554
19050, -0.768724, 0.640007
19050, -1, 0.640007
19051, -0.770543, 0.640461
19051, -1, 0.640461
19052, -0.772356, 0.640914
19052, -1, 0.640914
19053, -0.774163, 0.641368
19053, -1, 0.641368
19054, -0.775964, 0.641822
19054, -1, 0.641822
19055, -0.777758, 0.642275
19055, -1, 0.642275
19056, -0.779546, 0.642729
19056, -1, 0.642729
19057, -0.781328, 0.643182
19057, -1, 0.643182
19058, -0.783103, 0.643636
19058, -1, 0.643636
19059, -0.784872, 0.644089
19059, -1, 0.644089
19060, -0.786635, 0.644543
19060, -1, 0.644543
19061, -0.788391, 0.644996
19061, -1, 0.644996
19062, -0.790141, 0.64545
19062, -1, 0.64545
19063, -0.791884, 0.645903
19063, -1, 0.645903
19064, -0.793621, 0.646357
19064, -1, 0.646357
19065, -0.795352, 0.64681
19065, -1, 0.64681
19066, -0.797076, 0.647264
19066, -1, 0.647264
19067, -0.798793, 0.647717
19067, -1, 0.647717
19068, -0.800504, 0.648171
19068, -1, 0.648171
19069, -0.802209, 0.648625
19069, -1, 0.648625
19070, -0.803907, 0.649078
19070, -1, 0.649078
19071, -0.805599, 0.649532
19071, -1, 0.649532
19072, -0.807284, 0.649985
19072, -1, 0.649985
19073, -0.808962, 0.650439
19073, -1, 0.650439
19074, -0.810634, 0.650892
19074, -1, 0.650892
19075, -0.812299, 0.651346
19075, -1, 0.651346
19076, -0.813958, 0.651799
19076, -1, 0.651799
19077, -0.81561, 0.652253
19077, -1, 0.652253
19078, -0.817256, 0.652706
19078, -1, 0.652706
19079, -0.818894, 0.65316
19079, -1, 0.65316
19080, -0.820527, 0.653613
19080, -1, 0.653613
19081, -0.822152, 0.654067
19081, -1, 0.654067
19082, -0.823771, 0.65452
19082, -1, 0.65452
19083, -0.825383, 0.654974
19083, -1, 0.654974
19084, -0.826989, 0.655428
19084, -1, 0.655428
19085, -0.828587, 0.655881
19085, -1, 0.655881
19086, -0.830179, 0.656335
19086, -1, 0.656335
19087, -0.831765, 0.656788
19087, -1, 0.656788
19088, -0.833343, 0.657242
19088, -1, 0.657242
19089, -0.834915, 0.657695
19089, -1, 0.657695
19090, -0.83648, 0.658149
19090, -1, 0.658149
19091, -0.838038, 0.658602
19091, -1, 0.658602
19092, -0.83959, 0.659056
19092, -1, 0.659056
19093, -0.841134, 0.659509
19093, -1, 0.659509
19094, -0.842672, 0.659963
19094, -1, 0.659963
19095, -0.844203, 0.660416
19095, -1, 0.660416
19096, -0.845727, 0.66087
19096, -1, 0.66087
19097, -0.847244, 0.661323
19097, -1, 0.661323
19098, -0.848754, 0.661777
19098, -1, 0.661777
19099, -0.850258, 0.66223
19099, -1, 0.66223
19100, -0.851754, 0.662684
19100, -1, 0.662684
19101, -0.853244, 0.663138
19101, -1, 0.663138
19102, -0.854726, 0.663591
19102, -1, 0.663591
19103, -0.856202, 0.664045
19103, -1, 0.664045
19104, -0.857671, 0.664498
19104, -1, 0.664498
19105, -0.859133, 0.664952
19105, -1, 0.664952
19106, -0.860587, 0.665405
19106, -1, 0.665405
19107, -0.862035, 0.665859
19107, -1, 0.665859
19108, -0.863476, 0.666312
19108, -1, 0.666312
19109, -0.86491, 0.666766
19109, -1, 0.666766
19110, -0.866337, 0.667219
19110, -1, 0.667219
19111, -0.867756, 0.667673
19111, -1, 0.667673
19112, -0.869169, 0.668126
19112, -1, 0.668126
19113, -0.870575, 0.66858
19113, -1, 0.66858
19114, -0.871973, 0.669033
19114, -1, 0.669033
19115, -0.873365, 0.669487
19115, -1, 0.669487
19116, -0.874749, 0.669941
19116, -1, 0.669941
19117, -0.876127, 0.670394
19117, -1, 0.670394
19118, -0.877497, 0.670848
19118, -1, 0.670848
19119, -0.87886, 0.671301
19119, -1, 0.671301
19120, -0.880216, 0.671755
19120, -1, 0.671755
19121, -0.881565, 0.672208
19121, -1, 0.672208
19122, -0.882906, 0.672662
19122, -1, 0.672662
19123, -0.884241, 0.673115
19123, -1, 0.673115
19124, -0.885568, 0.673569
19124, -1, 0.673569
19125, -0.886888, 0.674022
19125, -1, 0.674022
19126, -0.888201, 0.674476
19126, -1, 0.674476
19127, -0.889507, 0.674929
19127, -1, 0.674929
19128, -0.890805, 0.675383
19128, -1, 0.675383
19129, -0.892096, 0.675836
19129, -1, 0.675836
19130, -0.89338, 0.67629
19130, -1, 0.67629
19131, -0.894657, 0.676744
19131, -1, 0.676744
19132, -0.895926, 0.677197
19132, -1, 0.677197
19133, -0.897188, 0.677651
19133, -1, 0.677651
19134, -0.898443, 0.678104
19134, -1, 0.678104
19135, -0.899691, 0.678558
19135, -1, 0.678558
19136, -0.900931, 0.679011
19136, -1, 0.679011
19137, -0.902164, 0.679465
19137, -1, 0.679465
19138, -0.90339, 0.679918
19138, -1, 0.679918
19139, -0.904608, 0.680372
19139, -1, 0.680372
19140, -0.905819, 0.680825
19140, -1, 0.680825
19141, -0.907023, 0.681279
19141, -1, 0.681279
19142, -0.908219, 0.681732
19142, -1, 0.681732
19143, -0.909408, 0.682186
19143, -1, 0.682186
19144, -0.910589, 0.682639
19144, -1, 0.682639
19145, -0.911763, 0.683093
19145, -1, 0.683093
19146, -0.91293, 0.683546
19146, -1, 0.683546
19147, -0.914089, 0.684
19147, -1, 0.684
19148, -0.915241, 0.684454
19148, -1, 0.684454
19149, -0.916386, 0.684907
19149, -1, 0.684907
19150, -0.917523, 0.685361
19150, -1, 0.685361
19151, -0.918652, 0.685814
19151, -1, 0.685814
19152, -0.919774, 0.686268
19152, -1, 0.686268
19153, -0.920889, 0.686721
19153, -1, 0.686721
19154, -0.921996, 0.687175
19154, -1, 0.687175
19155, -0.923096, 0.687628
19155, -1, 0.687628
19156, -0.924188, 0.688082
19156, -1, 0.688082
19157, -0.925272, 0.688535
19157, -1, 0.688535
19158, -0.926349, 0.688989
19158, -1, 0.688989
19159, -0.927419, 0.689442
19159, -1, 0.689442
19160, -0.928481, 0.689896
19160, -1, 0.689896
19161, -0.929536, 0.690349
19161, -1, 0.690349
19162, -0.930583, 0.690803
19162, -1, 0.690803
19163, -0.931622, 0.691257
19163, -1, 0.691257
19164, -0.932654, 0.69171
19164, -1, 0.69171
19165, -0.933678, 0.692164
19165, -1, 0.692164
19166, -0.934695, 0.692617
19166, -1, 0.692617
19167, -0.935704, 0.693071
19167, -1, 0.693071
19168, -0.936705, 0.693524
19168, -1, 0.693524
19169, -0.937699, 0.693978
19169, -1, 0.693978
19170, -0.938686, 0.694431
19170, -1, 0.694431
19171, -0.939664, 0.694885
19171, -1, 0.694885
19172, -0.940635, 0.695338
19172, -1, 0.695338
19173, -0.941599, 0.695792
19173, -1, 0.695792
19174, -0.942554, 0.696245
19174, -1, 0.696245
19175, -0.943503, 0.696699
19175, -1, 0.696699
19176, -0.944443, 0.697152
19176, -1, 0.697152
19177, -0.945376, 0.697606
19177, -1, 0.697606
19178, -0.946301, 0.698059
19178, -1, 0.698059
19179, -0.947218, 0.698513
19179, -1, 0.698513
19180, -0.948128, 0.698967
19180, -1, 0.698967
19181, -0.94903, 0.69942
19181, -1, 0.69942
19182, -0.949924, 0.699874
19182, -1, 0.699874
19183, -0.950811, 0.700327
19183, -1, 0.700327
19184, -0.95169, 0.700781
19184, -1, 0.700781
19185, -0.952561, 0.701234
19185, -1, 0.701234
19186, -0.953424, 0.701688
19186, -1, 0.701688
19187, -0.95428, 0.702141
19187, -1, 0.702141
19188, -0.955128, 0.702595
19188, -1, 0.702595
19189, -0.955968, 0.703048
19189, -1, 0.703048
19190, -0.9568, 0.703502
19190, -1, 0.703502
19191, -0.957625, 0.703955
19191, -1, 0.703955
19192, -0.958442, 0.704409
19192, -1, 0.704409
19193, -0.959251, 0.704862
19193, -1, 0.704862
19194, -0.960052, 0.705316
19194, -1, 0.705316
19195, -0.960846, 0.70577
19195, -1, 0.70577
19196, -0.961631, 0.706223
19196, -1, 0.706223
19197, -0.962409, 0.706677
19197, -1, 0.706677
19198, -0.963179, 0.70713
19198, -1, 0.70713
19199, -0.963942, 0.707584
19199, -1, 0.707584
19200, -0.964696, 0.708037
19200, -1, 0.708037
19201, -0.965443, 0.708491
19201, -1, 0.708491
19202, -0.966181, 0.708944
19202, -1, 0.708944
19203, -0.966912, 0.709398
19203, -1, 0.709398
19204, -0.967635, 0.709851
19204, -1, 0.709851
19205, -0.96835, 0.710305
19205, -1, 0.710305
19206, -0.969058, 0.710758
19206, -1, 0.710758
19207, -0.969757, 0.711212
19207, -1, 0.711212
19208, -0.970449, 0.711665
19208, -1, 0.711665
19209, -0.971132, 0.712119
19209, -1, 0.712119
19210, -0.971808, 0.712573
19210, -1, 0.712573
19211, -0.972476, 0.713026
19211, -1, 0.713026
19212, -0.973136, 0.71348
19212, -1, 0.71348
19213, -0.973788, 0.713933
19213, -1, 0.713933
19214, -0.974433, 0.714387
19214, -1, 0.714387
19215, -0.975069, 0.71484
19215, -1, 0.71484
19216, -0.975697, 0.715294
19216, -1, 0.715294
19217, -0.976318, 0.715747
19217, -1, 0.715747
19218, -0.97693, 0.716201
19218, -1, 0.716201
19219, -0.977535, 0.716654
19219, -1, 0.716654
19220, -0.978131, 0.717108
19220, -1, 0.717108
19221, -0.97872, 0.717561
19221, -1, 0.717561
19222, -0.979301, 0.718015
19222, -1, 0.718015
19223, -0.979874, 0.718468
19223, -1, 0.718468
19224, -0.980439, 0.718922
19224, -1, 0.718922
19225, -0.980995, 0.719375
19225, -1, 0.719375
19226, -0.981544, 0.719829
19226, -1, 0.719829
19227, -0.982085, 0.720283
19227, -1, 0.720283
19228, -0.982618, 0.720736
19228, -1, 0.720736
19229, -0.983143, 0.72119
19229, -1, 0.72119
19230, -0.98366, 0.721643
19230, -1, 0.721643
19231, -0.984169, 0.722097
19231, -1, 0.722097
19232, -0.98467, 0.72255
19232, -1, 0.72255
19233, -0.985164, 0.723004
19233, -1, 0.723004
19234, -0.985649, 0.723457
19234, -1, 0.723457
19235, -0.986126, 0.723911
19235, -1, 0.723911
19236, -0.986595, 0.724364
19236, -1, 0.724364
19237, -0.987056, 0.724818
19237, -1, 0.724818
19238, -0.987509, 0.725271
19238, -1, 0.725271
19239, -0.987954, 0.725725
19239, -1, 0.725725
19240, -0.988391, 0.726178
19240, -1, 0.726178
19241, -0.98882, 0.726632
19241, -1, 0.726632
19242, -0.98924, 0.727086
19242, -1, 0.727086
19243, -0.989653, 0.727539
19243, -1, 0.727539
19244, -0.990058, 0.727993
19244, -1, 0.727993
19245, -0.990455, 0.728446
19245, -1, 0.728446
19246, -0.990844, 0.7289
19246, -1, 0.7289
19247, -0.991224, 0.729353
19247, -1, 0.729353
19248, -0.991597, 0.729807
19248, -1, 0.729807
19249, -0.991962, 0.73026
19249, -1, 0.73026
19250, -0.992318, 0.730714
19250, -1, 0.730714
19251, -0.992667, 0.731167
19251, -1, 0.731167
19252, -0.993007, 0.731621
19252, -1, 0.731621
19253, -0.99334, 0.732074
19253, -1, 0.732074
19254, -0.993664, 0.732528
19254, -1, 0.732528
19255, -0.99398, 0.732981
19255, -1, 0.732981
19256, -0.994288, 0.733435
19256, -1, 0.733435
19257, -0.994588, 0.733889
19257, -1, 0.733889
19258, -0.99488, 0.734342
19258, -1, 0.734342
19259, -0.995164, 0.734796
19259, -1, 0.734796
19260, -0.99544, 0.735249
19260, -1, 0.735249
19261, -0.995708, 0.735703
19261, -1, 0.735703
19262, -0.995968, 0.736156
19262, -1, 0.736156
19263, -0.996219, 0.73661
19263, -1, 0.73661
19264, -0.996463, 0.737063
19264, -1, 0.737063
19265, -0.996698, 0.737517
19265, -1, 0.737517
19266, -0.996926, 0.73797
19266, -1, 0.73797
19267, -0.997145, 0.738424
19267, -1, 0.738424
19268, -0.997356, 0.738877
19268, -1, 0.738877
19269, -0.997559, 0.739331
19269, -1, 0.739331
19270, -0.997754, 0.739784
19270, -1, 0.739784
19271, -0.997941, 0.740238
19271, -1, 0.740238
19272, -0.998119, 0.740691
19272, -1, 0.740691
19273, -0.99829, 0.741145
19273, -1, 0.741145
19274, -0.998453, 0.741599
19274, -1, 0.741599
19275, -0.998607, 0.742052
19275, -1, 0.742052
19276, -0.998753, 0.742506
19276, -1, 0.742506
19277, -0.998892, 0.742959
19277, -1, 0.742959
19278, -0.999022, 0.743413
19278, -1, 0.743413
19279, -0.999144, 0.743866
19279, -1, 0.743866
19280, -0.999257, 0.74432
19280, -1, 0.74432
19281, -0.999363, 0.744773
19281, -1, 0.744773
19282, -0.999461, 0.745227
19282, -1, 0.745227
19283, -0.99955, 0.74568
19283, -1, 0.74568
19284, -0.999632, 0.746134
19284, -1, 0.746134
19285, -0.999705, 0.746587
19285, -1, 0.746587
19286, -0.99977, 0.747041
19286, -1, 0.747041
19287, -0.999827, 0.747494
19287, -1, 0.747494
19288, -0.999876, 0.747948
19288, -1, 0.747948
19289, -0.999917, 0.748402
19289, -1, 0.748402
19290, -0.99995, 0.748855
19290, -1, 0.748855
19291, -0.999974, 0.749309
19291, -1, 0.749309
19292, -0.999991, 0.749762
19292, -1, 0.749762
19293, -0.999999, 0.750216
19293, -1, 0.750216
19294, -0.999999, 0.750669
19294, -1, 0.750669
19295, -0.999991, 0.751123
19295, -1, 0.751123
19296, -0.999975, 0.751576
19296, -1, 0.751576
19297, -0.999951, 0.75203
19297, -1, 0.75203
19298, -0.999919, 0.752483
19298, -1, 0.752483
19299, -0.999878, 0.752937
19299, -1, 0.752937
19300, -0.99983, 0.75339
19300, -1, 0.75339
19301, -0.999773, 0.753844
19301, -1, 0.753844
19302, -0.999708, 0.754297
19302, -1, 0.754297
19303, -0.999635, 0.754751
19303, -1, 0.754751
19304, -0.999555, 0.755204
19304, -1, 0.755204
19305, -0.999465, 0.755658
19305, -1, 0.755658
19306, -0.999368, 0.756112
19306, -1, 0.756112
19307, -0.999263, 0.756565
19307, -1, 0.756565
19308, -0.999149, 0.757019
19308, -1, 0.757019
19309, -0.999028, 0.757472
19309, -1, 0.757472
19310, -0.998898, 0.757926
19310, -1, 0.757926
19311, -0.99876, 0.758379
19311, -1, 0.758379
19312, -0.998614, 0.758833
19312, -1, 0.758833
19313, -0.99846, 0.759286
19313, -1, 0.759286
19314, -0.998298, 0.75974
19314, -1, 0.75974
19315, -0.998128, 0.760193
19315, -1, 0.760193
19316, -0.99795, 0.760647
19316, -1, 0.760647
19317, -0.997763, 0.7611
19317, -1, 0.7611
19318, -0.997569, 0.761554
19318, -1, 0.761554
19319, -0.997366, 0.762007
19319, -1, 0.762007
19320, -0.997155, 0.762461
19320, -1, 0.762461
19321, -0.996937, 0.762915
19321, -1, 0.762915
19322, -0.99671, 0.763368
19322, -1, 0.763368
19323, -0.996475, 0.763822
19323, -1, 0.763822
19324, -0.996231, 0.764275
19324, -1, 0.764275
19325, -0.99598, 0.764729
19325, -1, 0.764729
19326, -0.995721, 0.765182
19326, -1, 0.765182
19327, -0.995454, 0.765636
19327, -1, 0.765636
19328, -0.995178, 0.766089
19328, -1, 0.766089
19329, -0.994895, 0.766543
19329, -1, 0.766543
19330, -0.994603, 0.766996
19330, -1, 0.766996
19331, -0.994303, 0.76745
19331, -1, 0.76745
19332, -0.993995, 0.767903
19332, -1, 0.767903
19333, -0.99368, 0.768357
19333, -1, 0.768357
19334, -0.993356, 0.76881
19334, -1, 0.76881
19335, -0.993024, 0.769264
19335, -1, 0.769264
19336, -0.992684, 0.769718
19336, -1, 0.769718
19337, -0.992336, 0.770171
19337, -1, 0.770171
19338, -0.991979, 0.770625
19338, -1, 0.770625
19339, -0.991615, 0.771078
19339, -1, 0.771078
19340, -0.991243, 0.771532
19340, -1, 0.771532
19341, -0.990863, 0.771985
19341, -1, 0.771985
19342, -0.990474, 0.772439
19342, -1, 0.772439
19343, -0.990078, 0.772892
19343, -1, 0.772892
19344, -0.989673, 0.773346
19344, -1, 0.773346
19345, -0.989261, 0.773799
19345, -1, 0.773799
19346, -0.98884, 0.774253
19346, -1, 0.774253
19347, -0.988412, 0.774706
19347, -1, 0.774706
19348, -0.987975, 0.77516
19348, -1, 0.77516
19349, -0.987531, 0.775613
19349, -1, 0.775613
19350, -0.987078, 0.776067
19350, -1, 0.776067
19351, -0.986617, 0.77652
19351, -1, 0.77652
19352, -0.986149, 0.776974
19352, -1, 0.776974
19353, -0.985672, 0.777428
19353, -1, 0.777428
19354, -0.985187, 0.777881
19354, -1, 0.777881
19355, -0.984695, 0.778335
19355, -1, 0.778335
19356, -0.984194, 0.778788
19356, -1, 0.778788
19357, -0.983686, 0.779242
19357, -1, 0.779242
19358, -0.983169, 0.779695
19358, -1, 0.779695
19359, -0.982644, 0.780149
19359, -1, 0.780149
19360, -0.982112, 0.780602
19360, -1, 0.780602
19361, -0.981571, 0.781056
19361, -1, 0.781056
19362, -0.981023, 0.781509
19362, -1, 0.781509
19363, -0.980466, 0.781963
19363, -1, 0.781963
19364, -0.979902, 0.782416
